publication_id,ion,band,instrument,holding,tier,selector,route,treatment,A,n_lines,wavelength_air_A,abundance,ep_eV,log_gf,gf_basis,perline_artifact
Fe-013,II,near-UV,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,7.404,7,3196.07,7.590999999999999,1.6706,-1.74,unique canonical_gf match,data/results/band_products/FeII_3000_3780_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_DEEPGRADED_ENGINE-A_lines.csv
Fe-013,II,near-UV,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,7.404,7,3213.309,7.425,1.6953,-1.24,unique canonical_gf match,data/results/band_products/FeII_3000_3780_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_DEEPGRADED_ENGINE-A_lines.csv
Fe-013,II,near-UV,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,7.404,7,3227.742,7.399,1.6706,-1.03,unique canonical_gf match,data/results/band_products/FeII_3000_3780_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_DEEPGRADED_ENGINE-A_lines.csv
Fe-013,II,near-UV,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,7.404,7,3277.348,7.185,0.9863,-2.14,unique canonical_gf match,data/results/band_products/FeII_3000_3780_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_DEEPGRADED_ENGINE-A_lines.csv
Fe-014,II,near-UV,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,7.422,12,3002.644,7.1,1.6953,-0.87,unique canonical_gf match,data/results/band_products/FeII_3000_3780_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_DEEPGRADED_synth-1D-LTE-gerber_lines.csv
Fe-014,II,near-UV,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,7.422,12,3170.337,7.553,1.6953,-2.38,unique canonical_gf match,data/results/band_products/FeII_3000_3780_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_DEEPGRADED_synth-1D-LTE-gerber_lines.csv
Fe-014,II,near-UV,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,7.422,12,3183.114,7.401,1.6953,-2.01,unique canonical_gf match,data/results/band_products/FeII_3000_3780_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_DEEPGRADED_synth-1D-LTE-gerber_lines.csv
Fe-014,II,near-UV,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,7.422,12,3186.737,7.339,1.6953,-1.64,unique canonical_gf match,data/results/band_products/FeII_3000_3780_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_DEEPGRADED_synth-1D-LTE-gerber_lines.csv
Fe-014,II,near-UV,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,7.422,12,3192.909,7.444,1.6706,-1.9,unique canonical_gf match,data/results/band_products/FeII_3000_3780_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_DEEPGRADED_synth-1D-LTE-gerber_lines.csv
Fe-014,II,near-UV,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,7.422,12,3193.799,7.63,1.724,-1.65,unique canonical_gf match,data/results/band_products/FeII_3000_3780_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_DEEPGRADED_synth-1D-LTE-gerber_lines.csv
Fe-014,II,near-UV,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,7.422,12,3196.07,7.614,1.6706,-1.74,unique canonical_gf match,data/results/band_products/FeII_3000_3780_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_DEEPGRADED_synth-1D-LTE-gerber_lines.csv
Fe-014,II,near-UV,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,7.422,12,3210.444,7.327,1.724,-1.62,unique canonical_gf match,data/results/band_products/FeII_3000_3780_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_DEEPGRADED_synth-1D-LTE-gerber_lines.csv
Fe-014,II,near-UV,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,7.422,12,3213.309,7.436,1.6953,-1.24,unique canonical_gf match,data/results/band_products/FeII_3000_3780_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_DEEPGRADED_synth-1D-LTE-gerber_lines.csv
Fe-014,II,near-UV,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,7.422,12,3227.742,7.409,1.6706,-1.03,unique canonical_gf match,data/results/band_products/FeII_3000_3780_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_DEEPGRADED_synth-1D-LTE-gerber_lines.csv
Fe-014,II,near-UV,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,7.422,12,3255.887,7.465,0.9863,-2.51,unique canonical_gf match,data/results/band_products/FeII_3000_3780_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_DEEPGRADED_synth-1D-LTE-gerber_lines.csv
Fe-014,II,near-UV,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,7.422,12,3277.348,7.186,0.9863,-2.14,unique canonical_gf match,data/results/band_products/FeII_3000_3780_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_DEEPGRADED_synth-1D-LTE-gerber_lines.csv
Fe-015,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,1D-LTE,7.552,20,15051.749,7.775,5.3516,0.25,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_1D-LTE_lines.csv
Fe-015,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,1D-LTE,7.552,20,15080.22,8.929,6.264,-1.03,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_1D-LTE_lines.csv
Fe-015,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,1D-LTE,7.552,20,15207.526,7.654,5.3852,0.2,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_1D-LTE_lines.csv
Fe-015,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,1D-LTE,7.552,20,15294.56,7.52,5.3085,0.59,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_1D-LTE_lines.csv
Fe-015,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,1D-LTE,7.552,20,15591.49,7.584,6.2416,0.9,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_1D-LTE_lines.csv
Fe-015,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,1D-LTE,7.552,20,15604.22,7.14,6.2416,0.77,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_1D-LTE_lines.csv
Fe-015,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,1D-LTE,7.552,20,15631.948,7.655,5.3516,0.01,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_1D-LTE_lines.csv
Fe-015,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,1D-LTE,7.552,20,15648.51,7.301,5.426,-0.61,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_1D-LTE_lines.csv
Fe-015,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,1D-LTE,7.552,20,15682.016,7.436,5.4099,-2.31,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_1D-LTE_lines.csv
Fe-015,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,1D-LTE,7.552,20,15691.853,7.77,6.2461,0.65,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_1D-LTE_lines.csv
Fe-015,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,1D-LTE,7.552,20,15692.747,7.86,5.3852,-0.53,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_1D-LTE_lines.csv
Fe-015,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,1D-LTE,7.552,20,16153.247,7.426,5.3516,-0.65,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_1D-LTE_lines.csv
Fe-015,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,1D-LTE,7.552,20,16165.029,7.648,6.3192,0.89,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_1D-LTE_lines.csv
Fe-015,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,1D-LTE,7.552,20,16179.583,7.437,6.3192,0.15,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_1D-LTE_lines.csv
Fe-015,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,1D-LTE,7.552,20,16324.451,7.193,5.3852,-0.59,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_1D-LTE_lines.csv
Fe-015,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,1D-LTE,7.552,20,16382.251,7.424,6.28,0.35,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_1D-LTE_lines.csv
Fe-015,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,1D-LTE,7.552,20,16396.306,6.97,6.28,-0.58,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_1D-LTE_lines.csv
Fe-015,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,1D-LTE,7.552,20,16537.994,7.426,6.2865,-0.53,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_1D-LTE_lines.csv
Fe-015,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,1D-LTE,7.552,20,16541.962,7.619,6.336,-0.33,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_1D-LTE_lines.csv
Fe-015,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,1D-LTE,7.552,20,16892.361,7.637,6.3515,-0.59,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_1D-LTE_lines.csv
Fe-016,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.549,9,15051.749,7.84,5.3516,0.25,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-016,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.549,9,15207.526,7.73,5.3852,0.2,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-016,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.549,9,15294.56,7.549,5.3085,0.59,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-016,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.549,9,15631.948,7.713,5.3516,0.01,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-016,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.549,9,15648.51,7.408,5.426,-0.61,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-016,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.549,9,15682.016,7.439,5.4099,-2.31,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-016,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.549,9,15692.747,7.877,5.3852,-0.53,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-016,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.549,9,16153.247,7.503,5.3516,-0.65,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-016,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,ENGINE-B-NLTE,7.549,9,16324.451,7.258,5.3852,-0.59,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_ENGINE-B-NLTE_lines.csv
Fe-017,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,synth-1D-LTE-gerber,7.523,19,15051.749,7.785,5.3516,0.25,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe-017,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,synth-1D-LTE-gerber,7.523,19,15207.526,7.648,5.3852,0.2,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe-017,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,synth-1D-LTE-gerber,7.523,19,15294.56,7.523,5.3085,0.59,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe-017,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,synth-1D-LTE-gerber,7.523,19,15591.49,7.585,6.2416,0.9,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe-017,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,synth-1D-LTE-gerber,7.523,19,15604.22,7.135,6.2416,0.77,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe-017,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,synth-1D-LTE-gerber,7.523,19,15631.948,7.659,5.3516,0.01,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe-017,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,synth-1D-LTE-gerber,7.523,19,15648.51,7.307,5.426,-0.61,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe-017,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,synth-1D-LTE-gerber,7.523,19,15682.016,7.436,5.4099,-2.31,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe-017,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,synth-1D-LTE-gerber,7.523,19,15691.853,7.768,6.2461,0.65,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe-017,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,synth-1D-LTE-gerber,7.523,19,15692.747,7.846,5.3852,-0.53,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe-017,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,synth-1D-LTE-gerber,7.523,19,16153.247,7.437,5.3516,-0.65,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe-017,I,H,crires_plus,solar_crires_plus_h_rya1094,GRADED,GRADED,SYNTH,synth-1D-LTE-gerber,7.523,19,16165.029,7.648,6.3192,0.89,unique canonical_gf match,data/results/band_products/FeI_15009_17491_crires_plus_solar_crires_plus_h_rya1094_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
